applycd,APPLYDATE,EVER60_LABEL
BJC2071702025163,2017/2/20,0
BJC2071702025171,2017/2/20,0
BJC2071702025182,2017/2/20,0
BJC2071702025221,2017/2/20,0
BJC2071702025224,2017/2/20,0
BJC2071702025247,2017/2/20,0
BJC2071702025261,2017/2/20,0
BJC2071702025274,2017/2/20,0
BJC2071702025296,2017/2/20,0
BJC2071702025310,2017/2/20,0
BJC2071702025358,2017/2/20,0
BJC2071702025372,2017/2/20,0
BJC2071702025374,2017/2/20,0
BJC2071702025388,2017/2/20,0
BJC2071702025416,2017/2/20,0
BJC2071702025427,2017/2/20,0
BJC2071702025475,2017/2/20,0
BJC2071702025476,2017/2/20,0
BJC2071702025510,2017/2/20,0
BJC2071702025532,2017/2/20,0
BJC2071702025584,2017/2/20,0
BJC2071702025586,2017/2/20,0
BJC2071702025607,2017/2/20,0
BJC2071702025630,2017/2/20,0
BJC2071702025698,2017/2/20,1
BJC2071702025770,2017/2/20,0
BJC2071702025783,2017/2/20,0
BJC2071702025828,2017/2/20,0
BJC2071702025841,2017/2/20,0
BJC2071702025928,2017/2/20,0
BJC2071702025951,2017/2/20,0
BJC2071702025995,2017/2/20,0
BJC2071702026155,2017/2/20,0
BJC2071702026168,2017/2/20,0
BJC2071702026174,2017/2/20,0
BJC2071702026176,2017/2/21,0
BJC2071702026207,2017/2/20,0
BJC2071702026220,2017/2/20,0
BJC2071702026233,2017/2/20,0
BJC2071702026234,2017/2/20,0
BJC2071702026257,2017/2/20,0
BJC2071702026281,2017/2/20,0
BJC2071702026300,2017/2/21,0
BJC2071702026349,2017/2/20,0
BJC2071702026356,2017/2/21,0
BJC2071702026392,2017/2/20,0
BJC2071702026415,2017/2/20,0
BJC2071702026475,2017/2/20,0
BJC2071702026483,2017/2/20,0
BJC2071702026575,2017/2/21,0
BJC2071702026635,2017/2/21,0
BJC2071702026686,2017/2/21,0
BJC2071702026691,2017/2/21,0
BJC2071702026717,2017/2/21,0
BJC2071702026827,2017/2/21,0
BJC2071702026835,2017/2/21,0
BJC2071702026887,2017/2/21,0
BJC2071702026917,2017/2/21,0
BJC2071702026989,2017/2/21,0
BJC2071702027029,2017/2/21,0
BJC2071702027080,2017/2/21,0
BJC2071702027091,2017/2/21,0
BJC2071702027105,2017/2/21,0
BJC2071702027108,2017/2/21,0
BJC2071702027122,2017/2/21,0
BJC2071702027147,2017/2/21,0
BJC2071702027151,2017/2/21,0
BJC2071702027156,2017/2/21,0
BJC2071702027175,2017/2/21,0
BJC2071702027258,2017/2/21,0
BJC2071702027260,2017/2/21,0
BJC2071702027329,2017/2/21,0
BJC2071702027380,2017/2/21,0
BJC2071702027383,2017/2/21,0
BJC2071702027400,2017/2/21,0
BJC2071702027403,2017/2/21,0
BJC2071702027453,2017/2/21,0
BJC2071702027528,2017/2/21,0
BJC2071702027532,2017/2/21,0
BJC2071702027534,2017/2/21,0
BJC2071702027587,2017/2/21,0
BJC2071702027610,2017/2/21,0
BJC2071702027635,2017/2/21,0
BJC2071702027685,2017/2/21,0
BJC2071702027700,2017/2/21,0
BJC2071702027730,2017/2/21,0
BJC2071702027740,2017/2/21,0
BJC2071702027756,2017/2/21,0
BJC2071702027758,2017/2/22,0
BJC2071702027792,2017/2/21,0
BJC2071702027813,2017/2/21,0
BJC2071702027830,2017/2/21,0
BJC2071702027851,2017/2/21,0
BJC2071702027857,2017/2/21,0
BJC2071702027868,2017/2/21,0
BJC2071702027874,2017/2/21,0
BJC2071702027907,2017/2/21,0
BJC2071702028075,2017/2/22,0
BJC2071702028105,2017/2/21,0
BJC2071702028134,2017/2/21,0
BJC2071702028177,2017/2/21,0
BJC2071702028320,2017/2/22,0
BJC2071702028360,2017/2/22,0
BJC2071702028393,2017/2/22,0
BJC2071702028395,2017/2/22,0
BJC2071702028426,2017/2/22,0
BJC2071702028488,2017/2/22,0
BJC2071702028549,2017/2/22,0
BJC2071702028571,2017/2/22,0
BJC2071702028603,2017/2/22,0
BJC2071702028656,2017/2/22,0
BJC2071702028676,2017/2/22,0
BJC2071702028690,2017/2/22,0
BJC2071702028741,2017/2/22,0
BJC2071702028757,2017/2/22,0
BJC2071702028824,2017/2/22,0
BJC2071702028838,2017/2/22,0
BJC2071702028846,2017/2/22,0
BJC2071702028851,2017/2/22,0
BJC2071702028852,2017/2/22,0
BJC2071702028886,2017/2/22,0
BJC2071702028969,2017/2/22,0
BJC2071702028977,2017/2/22,0
BJC2071702028995,2017/2/22,0
BJC2071702029025,2017/2/22,0
BJC2071702029070,2017/2/22,0
BJC2071702029073,2017/2/22,0
BJC2071702029086,2017/2/22,0
BJC2071702029128,2017/2/22,0
BJC2071702029152,2017/2/22,0
BJC2071702029168,2017/2/23,0
BJC2071702029190,2017/2/22,0
BJC2071702029204,2017/2/22,0
BJC2071702029240,2017/2/22,0
BJC2071702029261,2017/2/22,0
BJC2071702029409,2017/2/22,0
BJC2071702029415,2017/2/22,0
BJC2071702029436,2017/2/22,0
BJC2071702029495,2017/2/22,0
BJC2071702029512,2017/2/22,0
BJC2071702029659,2017/2/23,0
BJC2071702029694,2017/2/22,0
BJC2071702029757,2017/2/22,0
BJC2071702029790,2017/2/22,0
BJC2071702029803,2017/2/22,0
BJC2071702029810,2017/2/22,0
BJC2071702029832,2017/2/23,0
BJC2071702029833,2017/2/22,0
BJC2071702029847,2017/2/22,0
BJC2071702029849,2017/2/23,0
BJC2071702029899,2017/2/22,0
BJC2071702029941,2017/2/22,0
BJC2071702030075,2017/2/23,0
BJC2071702030114,2017/2/23,0
BJC2071702030195,2017/2/23,0
BJC2071702030225,2017/2/23,0
BJC2071702030231,2017/2/23,0
BJC2071702030285,2017/2/23,0
BJC2071702030405,2017/2/23,0
BJC2071702030413,2017/2/23,0
BJC2071702030430,2017/2/23,0
BJC2071702030507,2017/2/23,0
BJC2071702030557,2017/2/23,0
BJC2071702030685,2017/2/23,0
BJC2071702030698,2017/2/23,0
BJC2071702030719,2017/2/23,0
BJC2071702030750,2017/2/23,0
BJC2071702030762,2017/2/23,0
BJC2071702030826,2017/2/23,0
BJC2071702030866,2017/2/23,0
BJC2071702030975,2017/2/23,0
BJC2071702031003,2017/2/23,0
BJC2071702031068,2017/2/23,0
BJC2071702031120,2017/2/23,0
BJC2071702031176,2017/2/23,0
BJC2071702031182,2017/2/23,0
BJC2071702031193,2017/2/23,0
BJC2071702031296,2017/2/23,0
BJC2071702031297,2017/2/23,0
BJC2071702031317,2017/2/23,0
BJC2071702031350,2017/2/23,0
BJC2071702031352,2017/2/24,0
BJC2071702031357,2017/2/23,0
BJC2071702031383,2017/2/23,0
BJC2071702031488,2017/2/23,0
BJC2071702031539,2017/2/23,0
BJC2071702031667,2017/2/24,0
BJC2071702031715,2017/2/24,0
BJC2071702031938,2017/2/24,0
BJC2071702032310,2017/2/24,0
BJC2071702032313,2017/2/24,0
BJC2071702032379,2017/2/24,0
BJC2071702032485,2017/2/24,0
BJC2071702032498,2017/2/24,0
BJC2071702032541,2017/2/24,0
BJC2071702032557,2017/2/24,0
BJC2071702032594,2017/2/24,0
BJC2071702032618,2017/2/24,0
BJC2071702032740,2017/2/24,0
BJC2071702032972,2017/2/25,0
BJC2071702033093,2017/2/27,0
BJC2071702033124,2017/2/25,0
BJC2071702033163,2017/2/25,0
BJC2071702033167,2017/2/25,0
BJC2071702033234,2017/2/25,0
BJC2071702033288,2017/2/25,0
BJC2071702033379,2017/2/25,0
BJC2071702033394,2017/2/25,0
BJC2071702033435,2017/2/25,0
BJC2071702033494,2017/2/26,0
BJC2071702033625,2017/2/26,0
BJC2071702033644,2017/2/26,0
BJC2071702033654,2017/2/26,0
BJC2071702033676,2017/2/26,0
BJC2071702033725,2017/2/26,0
BJC2071702033742,2017/2/26,0
BJC2071702033792,2017/2/26,0
BJC2071702033810,2017/2/26,0
BJC2071702033814,2017/2/26,0
BJC2071702033832,2017/2/26,0
BJC2071702033865,2017/2/26,0
BJC2071702034007,2017/2/26,0
BJC2071702034015,2017/2/26,0
BJC2071702034058,2017/2/26,0
BJC2071702034112,2017/2/26,0
BJC2071702034168,2017/2/26,0
BJC2071702034181,2017/2/26,0
BJC2071702034248,2017/2/26,0
BJC2071702034358,2017/2/26,0
BJC2071702034400,2017/2/27,0
BJC2071702034406,2017/2/26,0
BJC2071702034424,2017/2/26,0
BJC2071702034602,2017/2/27,0
BJC2071702034796,2017/2/27,0
BJC2071702034868,2017/2/27,0
BJC2071702034893,2017/2/27,0
BJC2071702035022,2017/2/27,0
BJC2071702035061,2017/2/27,0
BJC2071702035105,2017/2/27,0
BJC2071702035238,2017/2/27,0
BJC2071702035318,2017/2/27,0
BJC2071702035343,2017/2/27,0
BJC2071702035360,2017/2/27,0
BJC2071702035399,2017/2/27,0
BJC2071702035612,2017/2/27,0
BJC2071702035758,2017/2/27,0
BJC2071702035999,2017/2/27,0
BJC2071702036123,2017/2/27,0
BJC2071702036331,2017/2/28,0
BJC2071702036709,2017/2/27,0
BJC2071702036971,2017/2/28,0
BJC2071702037254,2017/2/28,0
BJC2071702037502,2017/2/28,0
BJC2081612352052,2017/1/2,0
BJC2081701000203,2017/1/2,0
BJC2081701000844,2017/1/2,0
BJC2081701000954,2017/1/3,0
BJC2081701001136,2017/1/2,0
BJC2081701001155,2017/1/2,0
BJC2081701001185,2017/1/2,0
BJC2081701001220,2017/1/2,0
BJC2081701001590,2017/1/3,0
BJC2081701001617,2017/1/3,0
BJC2081701001919,2017/1/3,0
BJC2081701002038,2017/1/3,0
BJC2081701002408,2017/1/3,0
BJC2081701002647,2017/1/3,0
BJC2081701002869,2017/1/3,0
BJC2081701002960,2017/1/3,0
BJC2081701003245,2017/1/4,0
BJC2081701003404,2017/1/3,0
BJC2081701003553,2017/1/4,0
BJC2081701003681,2017/1/4,0
BJC2081701003881,2017/1/3,0
BJC2081701003893,2017/1/3,0
BJC2081701004057,2017/1/3,0
BJC2081701004407,2017/1/4,0
BJC2081701004460,2017/1/4,0
BJC2081701004846,2017/1/4,0
BJC2081701004861,2017/1/4,0
BJC2081701004922,2017/1/4,0
BJC2081701004976,2017/1/4,0
BJC2081701005032,2017/1/4,0
BJC2081701005106,2017/1/4,0
BJC2081701005126,2017/1/4,0
BJC2081701005133,2017/1/4,0
BJC2081701005211,2017/1/4,0
BJC2081701005331,2017/1/4,0
BJC2081701005429,2017/1/4,0
BJC2081701005494,2017/1/4,0
BJC2081701005539,2017/1/4,0
BJC2081701005772,2017/1/4,0
BJC2081701005824,2017/1/4,0
BJC2081701005945,2017/1/4,0
BJC2081701006078,2017/1/4,0
BJC2081701006568,2017/1/18,0
BJC2081701006842,2017/1/5,0
BJC2081701007176,2017/1/5,0
BJC2081701007217,2017/1/5,0
BJC2081701007312,2017/1/5,0
BJC2081701007484,2017/1/5,0
BJC2081701007636,2017/1/5,0
BJC2081701007820,2017/1/5,0
BJC2081701007831,2017/1/5,0
BJC2081701007917,2017/1/5,0
BJC2081701007922,2017/1/5,0
BJC2081701008143,2017/1/5,0
BJC2081701008827,2017/1/6,0
BJC2081701008935,2017/1/9,0
BJC2081701008944,2017/1/6,0
BJC2081701009001,2017/1/6,0
BJC2081701009010,2017/1/6,0
BJC2081701009041,2017/1/6,0
BJC2081701009236,2017/1/6,0
BJC2081701009283,2017/1/6,0
BJC2081701009311,2017/1/6,0
BJC2081701009587,2017/1/6,0
BJC2081701009642,2017/1/6,0
BJC2081701010208,2017/1/6,0
BJC2081701010337,2017/1/6,0
BJC2081701010363,2017/1/6,0
BJC2081701010450,2017/1/6,0
BJC2081701010487,2017/1/6,0
BJC2081701010635,2017/1/7,0
BJC2081701010959,2017/1/7,0
BJC2081701011175,2017/1/8,0
BJC2081701011533,2017/1/7,0
BJC2081701011590,2017/1/8,0
BJC2081701011958,2017/1/8,0
BJC2081701011997,2017/1/9,0
BJC2081701012162,2017/1/8,0
BJC2081701012432,2017/1/8,0
BJC2081701012459,2017/1/9,0
BJC2081701012570,2017/1/8,0
BJC2081701012659,2017/1/8,0
BJC2081701013070,2017/1/11,1
BJC2081701013697,2017/1/9,0
BJC2081701014087,2017/1/9,0
BJC2081701014649,2017/1/9,0
BJC2081701014830,2017/1/9,0
BJC2081701014885,2017/1/9,0
BJC2081701015201,2017/1/9,0
BJC2081701015312,2017/1/10,0
BJC2081701015375,2017/1/10,0
BJC2081701015444,2017/1/10,0
BJC2081701015465,2017/1/10,0
BJC2081701015580,2017/1/9,0
BJC2081701016183,2017/1/10,0
BJC2081701016408,2017/1/10,0
BJC2081701016441,2017/1/10,0
BJC2081701016649,2017/1/10,0
BJC2081701016655,2017/1/10,0
BJC2081701016748,2017/1/10,0
BJC2081701016849,2017/1/10,0
BJC2081701017145,2017/1/10,0
BJC2081701017342,2017/1/10,0
BJC2081701018859,2017/1/11,0
BJC2081701018945,2017/1/11,0
BJC2081701018960,2017/1/11,0
BJC2081701019003,2017/1/11,0
BJC2081701019333,2017/1/11,0
BJC2081701019415,2017/1/11,0
BJC2081701019627,2017/1/11,0
BJC2081701019966,2017/1/11,0
BJC2081701020737,2017/1/12,0
BJC2081701021027,2017/1/12,0
BJC2081701022102,2017/1/12,0
BJC2081701022176,2017/1/12,0
BJC2081701023445,2017/1/13,0
BJC2081701023536,2017/1/13,0
BJC2081701023610,2017/1/13,0
BJC2081701023674,2017/1/13,0
BJC2081701023889,2017/1/13,0
BJC2081701023939,2017/1/13,0
BJC2081701024391,2017/1/13,0
BJC2081701024636,2017/1/13,0
BJC2081701024683,2017/1/13,0
BJC2081701024802,2017/1/15,0
BJC2081701025425,2017/1/14,0
BJC2081701025453,2017/1/14,0
BJC2081701025753,2017/1/14,0
BJC2081701025879,2017/1/15,0
BJC2081701025933,2017/1/14,0
BJC2081701026263,2017/1/16,0
BJC2081701026705,2017/1/15,0
BJC2081701027147,2017/1/15,0
BJC2081701027903,2017/1/16,0
BJC2081701028025,2017/1/16,0
BJC2081701028538,2017/1/16,0
BJC2081701028758,2017/1/16,0
BJC2081701030193,2017/1/16,0
BJC2081701030262,2017/1/16,0
BJC2081701030373,2017/1/16,0
BJC2081701030441,2017/1/16,0
BJC2081701030544,2017/1/17,0
BJC2081701032221,2017/1/17,0
BJC2081701032231,2017/1/17,0
BJC2081701032306,2017/1/17,0
BJC2081701032406,2017/1/17,0
BJC2081701033191,2017/1/17,0
BJC2081701033528,2017/1/18,0
BJC2081701033993,2017/1/18,0
BJC2081701034005,2017/1/18,0
BJC2081701034019,2017/1/18,0
BJC2081701034116,2017/1/18,0
BJC2081701034290,2017/1/18,0
BJC2081701034703,2017/1/18,0
BJC2081701034885,2017/1/19,0
BJC2081701035428,2017/1/19,0
BJC2081701035710,2017/1/18,0
BJC2081701037037,2017/1/19,0
BJC2081701037427,2017/1/19,0
BJC2081701038062,2017/1/19,0
BJC2081701038177,2017/1/19,0
BJC2081701038224,2017/1/19,0
BJC2081701038298,2017/1/19,0
BJC2081701038451,2017/1/19,0
BJC2081701038924,2017/1/20,0
BJC2081701039295,2017/1/20,0
BJC2081701039302,2017/1/20,0
BJC2081701039336,2017/1/20,0
BJC2081701039772,2017/1/20,0
BJC2081701039779,2017/1/20,0
BJC2081701039888,2017/1/20,0
BJC2081701040024,2017/1/20,0
BJC2081701040108,2017/1/20,0
BJC2081701040628,2017/1/20,0
BJC2081701041255,2017/1/21,0
BJC2081701041359,2017/1/20,0
BJC2081701041601,2017/1/21,0
BJC2081701041711,2017/1/21,0
BJC2081701041739,2017/1/21,0
BJC2081701041796,2017/1/21,0
BJC2081701042103,2017/1/21,0
BJC2081701042659,2017/1/21,0
BJC2081701042674,2017/1/21,0
BJC2081701042812,2017/1/22,0
BJC2081701042839,2017/1/22,0
BJC2081701042910,2017/1/22,0
BJC2081701043927,2017/1/22,0
BJC2081701044365,2017/1/22,0
BJC2081701044622,2017/1/22,0
BJC2081701044693,2017/1/22,0
BJC2081701045180,2017/1/23,0
BJC2081701045641,2017/1/23,0
BJC2081701045665,2017/1/23,0
BJC2081701045827,2017/1/23,0
BJC2081701045996,2017/1/23,0
BJC2081701046013,2017/1/23,0
BJC2081701046484,2017/1/23,0
BJC2081701046541,2017/1/23,0
BJC2081701046841,2017/1/23,0
BJC2081701047612,2017/1/23,0
BJC2081701047643,2017/1/23,0
BJC2081701047647,2017/1/23,0
BJC2081701047821,2017/1/24,0
BJC2081701047905,2017/1/24,0
BJC2081701048028,2017/1/24,0
BJC2081701048041,2017/1/24,0
BJC2081701048183,2017/1/24,0
BJC2081701048373,2017/1/24,0
BJC2081701048522,2017/1/24,0
BJC2081701048593,2017/1/24,0
BJC2081701048644,2017/1/24,0
BJC2081701048797,2017/1/24,0
BJC2081701049128,2017/1/24,0
BJC2081701049385,2017/1/25,0
BJC2081701050280,2017/2/3,0
BJC2081701050296,2017/1/26,0
BJC2081701050338,2017/1/26,0
BJC2081701050347,2017/1/26,0
BJC2081701050442,2017/1/26,0
BJC2081702000027,2017/2/3,0
BJC2081702000286,2017/2/3,0
BJC2081702000442,2017/2/3,0
BJC2081702000468,2017/2/3,0
BJC2081702000556,2017/2/3,0
BJC2081702000668,2017/2/3,0
BJC2081702000788,2017/2/4,0
BJC2081702001210,2017/2/3,0
BJC2081702001238,2017/2/3,0
BJC2081702001761,2017/2/4,0
BJC2081702001790,2017/2/4,0
BJC2081702001876,2017/2/4,0
BJC2081702001936,2017/2/4,0
BJC2081702002365,2017/2/4,0
BJC2081702002536,2017/2/5,0
BJC2081702002600,2017/2/4,0
BJC2081702003074,2017/2/5,0
BJC2081702003240,2017/2/5,0
BJC2081702003616,2017/2/5,0
BJC2081702003657,2017/2/5,0
BJC2081702003679,2017/2/5,0
BJC2081702003878,2017/2/6,0
BJC2081702003890,2017/2/6,0
BJC2081702004113,2017/2/6,0
BJC2081702004124,2017/2/6,0
BJC2081702004255,2017/2/6,0
BJC2081702004383,2017/2/6,0
BJC2081702004467,2017/2/6,0
BJC2081702004640,2017/2/6,0
BJC2081702004683,2017/2/6,0
BJC2081702004765,2017/2/6,0
BJC2081702005071,2017/2/6,0
BJC2081702005196,2017/2/7,0
BJC2081702005420,2017/2/6,0
BJC2081702005784,2017/2/6,0
BJC2081702005789,2017/2/6,0
BJC2081702005912,2017/2/7,0
BJC2081702005927,2017/2/6,0
BJC2081702005982,2017/2/6,0
BJC2081702006260,2017/2/7,0
BJC2081702006311,2017/2/7,0
BJC2081702006543,2017/2/7,0
BJC2081702006913,2017/2/7,0
BJC2081702007004,2017/2/7,0
BJC2081702007214,2017/2/7,0
BJC2081702007272,2017/2/7,0
BJC2081702007315,2017/2/7,0
BJC2081702007352,2017/2/7,0
BJC2081702007397,2017/2/7,0
BJC2081702007446,2017/2/7,0
BJC2081702008262,2017/2/8,0
BJC2081702008319,2017/2/8,0
BJC2081702008512,2017/2/8,0
BJC2081702008653,2017/2/8,0
BJC2081702008831,2017/2/8,0
BJC2081702008839,2017/2/9,0
BJC2081702009130,2017/2/8,0
BJC2081702009497,2017/2/9,0
BJC2081702009640,2017/2/9,0
BJC2081702009815,2017/2/9,0
BJC2081702009868,2017/2/9,0
BJC2081702010724,2017/2/9,0
BJC2081702011197,2017/2/10,0
BJC2081702011613,2017/2/10,0
BJC2081702011693,2017/2/10,0
BJC2081702011697,2017/2/10,0
BJC2081702011872,2017/2/10,0
BJC2081702011969,2017/2/13,0
BJC2081702011988,2017/2/10,0
BJC2081702012214,2017/2/10,0
BJC2081702012842,2017/2/11,0
BJC2081702013196,2017/2/12,0
BJC2081702013374,2017/2/14,0
BJC2081702013387,2017/2/16,0
BJC2081702013570,2017/2/12,0
BJC2081702013645,2017/2/12,0
BJC2081702013648,2017/2/13,0
BJC2081702013665,2017/2/13,0
BJC2081702013749,2017/2/12,0
BJC2081702013830,2017/2/12,0
BJC2081702013923,2017/2/12,0
BJC2081702014444,2017/2/13,0
BJC2081702015278,2017/2/13,0
BJC2081702015323,2017/2/13,0
BJC2081702015715,2017/2/13,0
BJC2081702015785,2017/2/13,0
BJC2081702015814,2017/2/14,0
BJC2081702015929,2017/2/14,0
BJC2081702016213,2017/2/14,0
BJC2081702016287,2017/2/14,0
BJC2081702016821,2017/2/14,0
BJC2081702017471,2017/2/14,0
BJC2081702017475,2017/2/14,0
BJC2081702017723,2017/2/15,0
BJC2081702018088,2017/2/15,0
BJC2081702018344,2017/2/15,0
BJC2081702018412,2017/2/15,0
BJC2081702018419,2017/2/15,0
BJC2081702018450,2017/2/15,0
BJC2081702018890,2017/2/15,0
BJC2081702018972,2017/2/15,0
BJC2081702019188,2017/2/15,0
BJC2081702019209,2017/2/15,0
BJC2081702019570,2017/2/16,0
BJC2081702019692,2017/2/16,0
BJC2081702019773,2017/2/16,0
BJC2081702019781,2017/2/16,0
BJC2081702020360,2017/2/16,0
BJC2081702021219,2017/2/17,0
BJC2081702021442,2017/2/17,0
BJC2081702021975,2017/2/17,0
BJC2081702023528,2017/2/19,0
BJC2081702023775,2017/2/19,0
BJC2081702024541,2017/2/20,0
BJC2081702024591,2017/2/20,0
BJC2081702024645,2017/2/20,0
BJC2081702025199,2017/2/20,0
BJC2081702025483,2017/2/20,0
BJC2081702025916,2017/2/20,0
BJC2081702026002,2017/2/20,0
BJC2081702026492,2017/2/20,0
BJC2081702026796,2017/2/21,0
BJC2081702027556,2017/2/21,0
BJC2081702027676,2017/2/21,0
BJC2081702028261,2017/2/22,0
BJC2081702028353,2017/2/22,0
BJC2081702028510,2017/2/23,0
BJC2081702028609,2017/2/22,0
BJC2081702029046,2017/2/22,0
BJC2081702031997,2017/2/24,0
BJC2081702032415,2017/2/24,0
BJC2081702032708,2017/2/25,0
BJC2081702033250,2017/2/25,0
BJC2081702033287,2017/2/25,0
BJC2081702033715,2017/2/26,0
BJC2081702034471,2017/2/26,0
BJC2081702034518,2017/2/26,0
BJC2081702034973,2017/2/27,0
BJC2081702035299,2017/2/27,0
BJC2091612336557,2017/1/18,0
BJC2091612341297,2017/1/4,0
BJC2091612351288,2017/1/2,0
BJC2091612351627,2017/1/2,0
BJC2091612351633,2017/1/1,0
BJC2091612352121,2017/1/1,0
BJC2091612352123,2017/1/1,0
BJC2091701000009,2017/1/1,0
BJC2091701000038,2017/1/1,0
BJC2091701000074,2017/1/1,0
BJC2091701000113,2017/1/1,0
BJC2091701000217,2017/1/1,0
BJC2091701000218,2017/1/3,0
BJC2091701000224,2017/1/1,0
BJC2091701000226,2017/1/1,0
BJC2091701000240,2017/1/1,0
BJC2091701000282,2017/1/3,0
BJC2091701000300,2017/1/2,0
BJC2091701000306,2017/1/3,0
BJC2091701000325,2017/1/1,0
BJC2091701000328,2017/1/1,0
BJC2091701000332,2017/1/1,0
BJC2091701000346,2017/1/1,0
BJC2091701000356,2017/1/1,1
BJC2091701000375,2017/1/1,0
BJC2091701000381,2017/1/1,0
BJC2091701000385,2017/1/1,0
BJC2091701000389,2017/1/1,0
BJC2091701000393,2017/1/1,0
BJC2091701000424,2017/1/2,0
BJC2091701000430,2017/1/2,0
BJC2091701000462,2017/1/2,0
BJC2091701000463,2017/1/2,0
BJC2091701000473,2017/1/2,0
BJC2091701000526,2017/1/2,0
BJC2091701000533,2017/1/2,0
BJC2091701000539,2017/1/3,0
BJC2091701000544,2017/1/3,0
BJC2091701000548,2017/1/5,0
BJC2091701000556,2017/1/7,0
BJC2091701000559,2017/1/7,0
BJC2091701000560,2017/1/7,0
BJC2091701000565,2017/1/11,0
BJC2091701000575,2017/1/16,0
BJC2091701000577,2017/1/17,0
BJC2091701000665,2017/1/3,0
BJC2091701000666,2017/1/2,0
BJC2091701000674,2017/1/3,0
BJC2091701000676,2017/1/2,0
BJC2091701000773,2017/1/2,0
BJC2091701000799,2017/1/3,0
BJC2091701000850,2017/1/3,0
BJC2091701000876,2017/1/2,0
BJC2091701000936,2017/1/2,0
BJC2091701000986,2017/1/2,0
BJC2091701001008,2017/1/2,0
BJC2091701001084,2017/1/2,0
BJC2091701001110,2017/1/2,0
BJC2091701001117,2017/1/2,0
BJC2091701001135,2017/1/2,0
BJC2091701001138,2017/1/2,0
BJC2091701001153,2017/1/2,0
BJC2091701001163,2017/1/2,0
BJC2091701001170,2017/1/2,0
BJC2091701001189,2017/1/2,0
BJC2091701001214,2017/1/2,0
BJC2091701001219,2017/1/2,0
BJC2091701001236,2017/1/2,0
BJC2091701001273,2017/1/2,0
BJC2091701001286,2017/1/2,0
BJC2091701001324,2017/1/2,0
BJC2091701001348,2017/1/2,0
BJC2091701001371,2017/1/2,0
BJC2091701001372,2017/1/3,0
BJC2091701001390,2017/1/2,0
BJC2091701001403,2017/1/2,0
BJC2091701001447,2017/1/2,0
BJC2091701001462,2017/1/2,0
BJC2091701001465,2017/1/2,0
BJC2091701001469,2017/1/2,0
BJC2091701001484,2017/1/2,0
BJC2091701001485,2017/1/2,0
BJC2091701001490,2017/1/2,0
BJC2091701001503,2017/1/2,0
BJC2091701001521,2017/1/3,0
BJC2091701001538,2017/1/2,0
BJC2091701001556,2017/1/3,0
BJC2091701001569,2017/1/3,0
BJC2091701001598,2017/1/2,0
BJC2091701001616,2017/1/3,0
BJC2091701001620,2017/1/2,0
BJC2091701001661,2017/1/2,0
BJC2091701001667,2017/1/2,0
BJC2091701001693,2017/1/2,0
BJC2091701001709,2017/1/2,0
BJC2091701001725,2017/1/2,0
BJC2091701001750,2017/1/2,0
BJC2091701001767,2017/1/2,0
BJC2091701001773,2017/1/2,0
BJC2091701001836,2017/1/3,0
BJC2091701001852,2017/1/2,0
BJC2091701001868,2017/1/3,0
BJC2091701001871,2017/1/3,0
BJC2091701001879,2017/1/3,0
BJC2091701001889,2017/1/3,0
BJC2091701001899,2017/1/3,0
BJC2091701002139,2017/1/3,0
BJC2091701002194,2017/1/3,0
BJC2091701002281,2017/1/3,0
BJC2091701002364,2017/1/3,0
BJC2091701002373,2017/1/3,0
BJC2091701002425,2017/1/3,0
BJC2091701002447,2017/1/3,0
BJC2091701002469,2017/1/3,0
BJC2091701002525,2017/1/3,0
BJC2091701002574,2017/1/3,0
BJC2091701002593,2017/1/3,0
BJC2091701002618,2017/1/3,0
BJC2091701002693,2017/1/3,0
BJC2091701002697,2017/1/3,0
BJC2091701002701,2017/1/3,0
BJC2091701002710,2017/1/3,0
BJC2091701002765,2017/1/3,0
BJC2091701002874,2017/1/3,0
BJC2091701002876,2017/1/3,0
BJC2091701002883,2017/1/3,0
BJC2091701002890,2017/1/3,0
BJC2091701002921,2017/1/4,0
BJC2091701002937,2017/1/3,0
BJC2091701002939,2017/1/3,0
BJC2091701002996,2017/1/3,0
BJC2091701003118,2017/1/3,0
BJC2091701003156,2017/1/3,0
BJC2091701003231,2017/1/3,0
BJC2091701003298,2017/1/3,0
BJC2091701003324,2017/1/3,0
BJC2091701003381,2017/1/5,0
BJC2091701003392,2017/1/3,0
BJC2091701003469,2017/1/3,0
BJC2091701003547,2017/1/3,0
BJC2091701003581,2017/1/3,0
BJC2091701003590,2017/1/3,0
BJC2091701003614,2017/1/3,0
BJC2091701003646,2017/1/3,0
BJC2091701003670,2017/1/3,0
BJC2091701003679,2017/1/3,0
BJC2091701003698,2017/1/3,0
BJC2091701003754,2017/1/4,0
BJC2091701003792,2017/1/3,0
BJC2091701003820,2017/1/3,0
BJC2091701003844,2017/1/3,0
BJC2091701003867,2017/1/3,0
BJC2091701003869,2017/1/3,0
BJC2091701003927,2017/1/3,0
BJC2091701003934,2017/1/3,0
BJC2091701003950,2017/1/3,0
BJC2091701003960,2017/1/4,0
BJC2091701004003,2017/1/3,0
BJC2091701004032,2017/1/3,0
BJC2091701004066,2017/1/4,0
BJC2091701004069,2017/1/3,0
BJC2091701004138,2017/1/3,0
BJC2091701004217,2017/1/3,0
BJC2091701004291,2017/1/4,0
BJC2091701004298,2017/1/3,0
